https://www.weathergraphics.com/identifiers/,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
StationID,url,name,province,latitude,longitude,elevation,climateid,wmoid,tcid,_Tagz,_Flgz
3073140,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2011-07-05%7C2026-03-25&dlyRange=2011-04-07%7C2026-03-25&mlyRange=%7C&climate_id=3073140&Prov=AB&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=390&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,HIGH LEVEL A, ALBERTA ,"58°37'18.000"" N","117°09'53.000"" W",338.00 m,3073140,71066,YOJ                 ,CYOJ                 ,
6155875,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2010-06-03%7C2026-03-25&dlyRange=2010-06-03%7C2026-03-25&mlyRange=%7C&climate_id=6155875&Prov=ON&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=663&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,OSHAWA, ONTARIO ,"43°55'22.000"" N","78°53'00.041"" W",139.90 m,6155875,71697,YOO                 ,CYOO                 ,
6106001,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2011-12-14%7C2026-03-25&dlyRange=2011-12-15%7C2026-03-25&mlyRange=%7C&climate_id=6106001&Prov=ON&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=669&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,OTTAWA INTL A, ONTARIO ,"45°19'00.000"" N","75°40'00.000"" W",114.90 m,6106001,71628,YOW                 ,CYOW                 ,
7018574,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=1978-07-05%7C2026-03-25&dlyRange=1978-02-01%7C1981-04-30&mlyRange=1978-01-01%7C1981-12-01&climate_id=7018574&Prov=QC&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=975&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,VALCARTIER A, QUEBEC ,"46°54'10.000"" N","71°30'13.000"" W",167.60 m,7018574,71716,YOY                 ,CYOY                 ,
4056241,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2013-11-12%7C2026-03-25&dlyRange=2013-03-09%7C2026-03-25&mlyRange=%7C&climate_id=4056241&Prov=SK&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=739&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,PRINCE ALBERT GLASS FIELD A, SASKATCHEWAN ,"53°12'52.000"" N","105°40'23.000"" W",428.20 m,4056241,71869,YPA                 ,CYPA                 ,
4056245,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2025-08-07%7C2026-03-25&dlyRange=2025-08-07%7C2026-03-25&mlyRange=%7C&climate_id=4056245&Prov=SK&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=740&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,PRINCE ALBERT GLASS FIELD A, SASKATCHEWAN ,"53°12'52.000"" N","105°40'23.000"" W",428.20 m,4056245,71869,YPA                 ,CYPA                 ,
2203055,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2015-01-15%7C2026-03-25&dlyRange=2018-10-29%7C2026-03-25&mlyRange=%7C&climate_id=2203055&Prov=NT&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=680&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,PAULATUK A, NORTHWEST TERRITORIES ,"69°21'38.000"" N","124°04'33.000"" W",4.60 m,2203055,,YPC                 ,CYPC                 ,
2203056,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2015-01-15%7C2026-03-25&dlyRange=%7C&mlyRange=%7C&climate_id=2203056&Prov=NT&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=681&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,PAULATUK A, NORTHWEST TERRITORIES ,"69°21'38.000"" N","124°04'33.000"" W",4.60 m,2203056,,YPC                 ,CYPC                 ,
8204495,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2010-06-03%7C2026-03-25&dlyRange=2010-06-03%7C2026-03-25&mlyRange=%7C&climate_id=8204495&Prov=NS&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=725&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,PORT HAWKESBURY, NOVA SCOTIA ,"45°39'24.000"" N","61°22'05.000"" W",114.90 m,8204495,71041,YPD                 ,CYPD                 ,
3075041,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2014-05-27%7C2026-03-25&dlyRange=2014-05-29%7C2026-03-25&mlyRange=%7C&climate_id=3075041&Prov=AB&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=682&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,PEACE RIVER A, ALBERTA ,"56°13'38.000"" N","117°26'54.000"" W",570.90 m,3075041,71068,YPE                 ,CYPE                 ,
5012320,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=1953-01-01%7C2026-03-25&dlyRange=1941-07-01%7C1992-06-30&mlyRange=1941-01-01%7C1992-12-01&climate_id=5012320&Prov=MB&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=733&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,PORTAGE SOUTHPORT A, MANITOBA ,"49°54'00.000"" N","98°16'00.000"" W",269.70 m,5012320,,YPG                 ,CYPG                 ,
7103280,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2011-01-10%7C2026-03-25&dlyRange=2011-01-13%7C2026-03-25&mlyRange=%7C&climate_id=7103280&Prov=QC&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=415&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,INUKJUAK A, QUEBEC ,"58°28'19.000"" N","78°04'37.000"" W",25.30 m,7103280,71306,YPH                 ,CYPH                 ,
110617P,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2023-04-24%7C2026-03-25&dlyRange=2023-04-24%7C2026-03-25&mlyRange=%7C&climate_id=110617P&Prov=BC&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=703&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,PITT MEADOWS, BRITISH COLUMBIA ,"49°12'58.000"" N","122°42'48.000"" W",3.70 m,110617P,,YPK                 ,CYPK                 ,
6016528,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2013-04-11%7C2026-03-25&dlyRange=2018-10-29%7C2026-03-25&mlyRange=%7C&climate_id=6016528&Prov=ON&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=696&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,PICKLE LAKE A, ONTARIO ,"51°26'47.000"" N","90°12'51.000"" W",386.20 m,6016528,,YPL                 ,CYPL                 ,
6016298,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2014-11-06%7C2026-03-25&dlyRange=2018-10-29%7C2026-03-25&mlyRange=%7C&climate_id=6016298&Prov=ON&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=684&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,PEAWANUCK A, ONTARIO ,"54°59'17.000"" N","85°26'36.000"" W",52.70 m,6016298,,YPO                 ,CYPO                 ,
6166415,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2010-09-20%7C2026-03-25&dlyRange=2010-09-23%7C2026-03-25&mlyRange=%7C&climate_id=6166415&Prov=ON&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=693&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,PETERBOROUGH A, ONTARIO ,"44°13'48.000"" N","78°21'48.000"" W",191.40 m,6166415,71436,YPQ                 ,CYPQ                 ,
1066482,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2010-06-03%7C2026-03-25&dlyRange=2010-06-03%7C2026-03-25&mlyRange=%7C&climate_id=1066482&Prov=BC&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=744&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,PRINCE RUPERT, BRITISH COLUMBIA ,"54°17'10.000"" N","130°26'41.000"" W",35.40 m,1066482,71022,YPR                 ,CYPR                 ,
1046391,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=1982-03-23%7C2013-12-12&dlyRange=1954-01-01%7C2026-03-25&mlyRange=1954-01-01%7C2007-02-01&climate_id=1046391&Prov=BC&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=735&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,POWELL RIVER A, BRITISH COLUMBIA ,"49°50'03.010"" N","124°30'01.000"" W",129.50 m,1046391,,YPW                 ,CYPW                 ,
1046395,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2013-12-09%7C2026-03-25&dlyRange=%7C&mlyRange=%7C&climate_id=1046395&Prov=BC&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=736&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,POWELL RIVER A, BRITISH COLUMBIA ,"49°50'03.000"" N","124°30'01.000"" W",129.50 m,1046395,,YPW                 ,CYPW                 ,
1046396,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2013-12-09%7C2026-03-25&dlyRange=2018-10-29%7C2026-03-25&mlyRange=%7C&climate_id=1046396&Prov=BC&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=737&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,POWELL RIVER A, BRITISH COLUMBIA ,"49°50'03.000"" N","124°30'01.000"" W",129.50 m,1046396,,YPW                 ,CYPW                 ,
7106223,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2014-02-06%7C2026-03-25&dlyRange=2018-10-29%7C2026-03-25&mlyRange=%7C&climate_id=7106223&Prov=QC&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=750&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,PUVIRNITUQ A, QUEBEC ,"60°03'08.000"" N","77°17'15.000"" W",25.30 m,7106223,73128,YPX                 ,CYPX                 ,
3072655,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2011-06-27%7C2026-03-25&dlyRange=2011-06-30%7C2026-03-25&mlyRange=%7C&climate_id=3072655&Prov=AB&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=282&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,FORT CHIPEWYAN, ALBERTA ,"58°46'02.000"" N","111°07'02.000"" W",238.00 m,3072655,71305,YPY                 ,CYPY                 ,
6115529,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2009-08-27%7C2026-03-25&dlyRange=2009-07-06%7C2026-03-25&mlyRange=%7C&climate_id=6115529&Prov=ON&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=609&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,MUSKOKA, ONTARIO ,"44°58'29.000"" N","79°18'12.000"" W",281.90 m,6115529,71532,YQA                 ,CYQA                 ,
7016293,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2013-10-08%7C2026-03-25&dlyRange=2018-10-30%7C2026-03-25&mlyRange=%7C&climate_id=7016293&Prov=QC&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=759&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,QUEBEC INTL A, QUEBEC ,"46°47'28.000"" N","71°23'36.000"" W",74.40 m,7016293,,YQB                 ,CYQB                 ,
5052882,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2013-09-05%7C2026-03-25&dlyRange=2018-10-29%7C2026-03-25&mlyRange=%7C&climate_id=5052882&Prov=MB&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=928&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,THE PAS A, MANITOBA ,"53°58'17.000"" N","101°05'28.000"" W",270.60 m,5052882,71867,YQD                 ,CYQD                 ,
3025484,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2020-06-03%7C2026-03-25&dlyRange=2020-06-03%7C2026-03-25&mlyRange=%7C&climate_id=3025484&Prov=AB&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=770&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,RED DEER REGIONAL A, ALBERTA ,"52°10'56.000"" N","113°53'40.000"" W",904.60 m,3025484,71878,YQF                 ,CYQF                 ,
6139530,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2018-11-02%7C2026-03-25&dlyRange=2018-11-02%7C2026-03-25&mlyRange=%7C&climate_id=6139530&Prov=ON&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=1033&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,WINDSOR A, ONTARIO ,"42°16'34.000"" N","82°57'19.000"" W",189.60 m,6139530,71538,YQG                 ,CYQG                 ,
2101201,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2014-12-04%7C2026-03-25&dlyRange=2018-10-30%7C2026-03-25&mlyRange=%7C&climate_id=2101201&Prov=YT&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=1005&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,WATSON LAKE A, YUKON ,"60°06'59.000"" N","128°49'21.000"" W",687.30 m,2101201,,YQH                 ,CYQH                 ,
2101202,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2016-01-13%7C2026-03-25&dlyRange=2018-10-29%7C2026-03-25&mlyRange=%7C&climate_id=2101202&Prov=YT&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=1006&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,WATSON LAKE A, YUKON ,"60°06'59.000"" N","128°49'21.000"" W",687.30 m,2101202,,YQH                 ,CYQH                 ,
8206495,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2012-04-10%7C2026-03-25&dlyRange=2012-04-12%7C2026-03-25&mlyRange=%7C&climate_id=8206495&Prov=NS&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=1044&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,YARMOUTH A, NOVA SCOTIA ,"43°49'37.000"" N","66°05'17.000"" W",42.90 m,8206495,71603,YQI                 ,CYQI                 ,
8206496,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2016-01-13%7C2026-03-25&dlyRange=2018-10-29%7C2026-03-25&mlyRange=%7C&climate_id=8206496&Prov=NS&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=1045&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,YARMOUTH A, NOVA SCOTIA ,"43°49'37.000"" N","66°05'17.000"" W",42.90 m,8206496,,YQI                 ,CYQI                 ,
6034076,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2013-02-13%7C2026-03-25&dlyRange=2013-01-08%7C2026-03-25&mlyRange=%7C&climate_id=6034076&Prov=ON&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=450&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,KENORA A, ONTARIO ,"49°47'18.000"" N","94°21'47.000"" W",409.70 m,6034076,71850,YQK                 ,CYQK                 ,
3033875,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2011-01-11%7C2026-03-25&dlyRange=2011-01-13%7C2026-03-25&mlyRange=%7C&climate_id=3033875&Prov=AB&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=517&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,LETHBRIDGE, ALBERTA ,"49°37'49.000"" N","112°47'56.000"" W",929.00 m,3033875,71267,YQL                 ,CYQL                 ,
3033881,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2012-06-04%7C2026-03-25&dlyRange=%7C&mlyRange=%7C&climate_id=3033881&Prov=AB&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=518&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,LETHBRIDGE A, ALBERTA ,"49°37'49.000"" N","112°47'59.000"" W",929.00 m,3033881,,YQL                 ,CYQL                 ,
8103202,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2016-01-13%7C2026-03-25&dlyRange=2018-10-29%7C2026-03-25&mlyRange=%7C&climate_id=8103202&Prov=NB&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=588&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A, NEW BRUNSWICK ,"46°06'44.000"" N","64°40'43.000"" W",70.70 m,8103202,,YQM                 ,CYQM                 ,
8103201,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2012-06-04%7C2026-03-25&dlyRange=2012-06-07%7C2026-03-25&mlyRange=%7C&climate_id=8103201&Prov=NB&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=589&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,MONCTON/GREATER MONCTON ROMEO LEBLANC INTL A, NEW BRUNSWICK ,"46°06'44.000"" N","64°40'43.000"" W",70.70 m,8103201,71705,YQM                 ,CYQM                 ,
1021830,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=1953-01-01%7C2026-03-25&dlyRange=1944-07-01%7C2026-03-25&mlyRange=1944-01-01%7C2017-12-01&climate_id=1021830&Prov=BC&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=186&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,COMOX A, BRITISH COLUMBIA ,"49°43'00.000"" N","124°54'00.000"" W",25.60 m,1021830,71893,YQQ                 ,CYQQ                 ,
4016566,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2013-10-08%7C2026-03-25&dlyRange=2018-10-30%7C2026-03-25&mlyRange=%7C&climate_id=4016566&Prov=SK&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=775&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,REGINA INTL A, SASKATCHEWAN ,"50°25'56.000"" N","104°39'58.000"" W",577.60 m,4016566,,YQR                 ,CYQR                 ,
6048260,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2012-02-06%7C2026-03-25&dlyRange=2012-02-09%7C2026-03-25&mlyRange=%7C&climate_id=6048260&Prov=ON&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=934&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,THUNDER BAY, ONTARIO ,"48°22'19.000"" N","89°19'18.000"" W",199.30 m,6048260,71072,YQT                 ,CYQT                 ,
6048262,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2012-04-12%7C2026-03-25&dlyRange=2018-10-30%7C2026-03-25&mlyRange=%7C&climate_id=6048262&Prov=ON&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=935&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,THUNDER BAY A, ONTARIO ,"48°22'19.000"" N","89°19'18.000"" W",199.30 m,6048262,,YQT                 ,CYQT                 ,
3072921,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2013-09-10%7C2026-03-25&dlyRange=2013-09-12%7C2026-03-25&mlyRange=%7C&climate_id=3072921&Prov=AB&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=354&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,GRANDE PRAIRIE A, ALBERTA ,"55°10'48.000"" N","118°53'05.000"" W",669.00 m,3072921,71940,YQU                 ,CYQU                 ,
4019075,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2011-08-22%7C2026-03-25&dlyRange=2011-08-25%7C2026-03-25&mlyRange=%7C&climate_id=4019075&Prov=SK&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=1051&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,YORKTON, SASKATCHEWAN ,"51°15'53.000"" N","102°27'42.000"" W",498.30 m,4019075,71292,YQV                 ,CYQV                 ,
4045695,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2010-04-06%7C2026-03-25&dlyRange=2010-04-08%7C2026-03-25&mlyRange=%7C&climate_id=4045695&Prov=SK&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=641&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,NORTH BATTLEFORD, SASKATCHEWAN ,"52°46'09.000"" N","108°14'37.000"" W",548.30 m,4045695,71876,YQW                 ,CYQW                 ,
8401703,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2012-03-20%7C2026-03-25&dlyRange=2012-03-20%7C2026-03-25&mlyRange=%7C&climate_id=8401703&Prov=NL&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=323&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,GANDER INTL A, NEWFOUNDLAND AND LABRADOR ,"48°56'13.000"" N","54°34'05.000"" W",151.20 m,8401703,71803,YQX                 ,CYQX                 ,
8205703,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2016-01-13%7C2026-03-25&dlyRange=2018-10-29%7C2026-03-25&mlyRange=%7C&climate_id=8205703&Prov=NS&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=910&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,SYDNEY A, NOVA SCOTIA ,"46°09'41.000"" N","60°02'53.000"" W",61.90 m,8205703,,YQY                 ,CYQY                 ,
8205701,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2014-08-05%7C2026-03-25&dlyRange=2014-08-07%7C2026-03-25&mlyRange=%7C&climate_id=8205701&Prov=NS&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=911&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,SYDNEY A, NOVA SCOTIA ,"46°09'41.000"" N","60°02'53.000"" W",61.90 m,8205701,71707,YQY                 ,CYQY                 ,
1096629,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2010-06-03%7C2026-03-25&dlyRange=2010-06-03%7C2026-03-25&mlyRange=%7C&climate_id=1096629&Prov=BC&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=761&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,QUESNEL, BRITISH COLUMBIA ,"53°01'34.000"" N","122°30'37.000"" W",545.00 m,1096629,71192,YQZ                 ,CYQZ                 ,
2203365,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2014-10-23%7C2026-03-25&dlyRange=2018-10-29%7C2026-03-25&mlyRange=%7C&climate_id=2203365&Prov=NT&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=320&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,GAMETI A, NORTHWEST TERRITORIES ,"64°06'58.000"" N","117°18'35.000"" W",220.70 m,2203365,,YRA                 ,CYRA                 ,
2203362,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2013-12-09%7C2026-03-25&dlyRange=%7C&mlyRange=%7C&climate_id=2203362&Prov=NT&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=321&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,GAMETI A, NORTHWEST TERRITORIES ,"64°06'58.000"" N","117°18'35.000"" W",220.70 m,2203362,,YRA                 ,CYRA                 ,
2403498,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2014-11-04%7C2026-03-25&dlyRange=2014-11-06%7C2026-03-25&mlyRange=%7C&climate_id=2403498&Prov=NU&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=778&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,RESOLUTE BAY A, NUNAVUT ,"74°43'01.000"" N","94°58'10.000"" W",67.70 m,2403498,71924,YRB                 ,CYRB                 ,
2403497,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2016-01-13%7C2026-03-25&dlyRange=2018-10-29%7C2026-03-25&mlyRange=%7C&climate_id=2403497&Prov=NU&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=779&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,RESOLUTE BAY A, NUNAVUT ,"74°43'01.000"" N","94°58'10.000"" W",67.70 m,2403497,,YRB                 ,CYRB                 ,
